"","Station","Time","Entrances","Order","line","color1","color2","start","finish"
"259","Tysons Corner","10:30",52.2,4,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"260","Tysons Corner","10:45",48.6,4,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"261","Tysons Corner","11:00",47.4,4,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"262","Tysons Corner","11:15",50.6,4,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"263","Tysons Corner","11:30",50.2,4,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"264","Tysons Corner","11:45",52,4,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"265","Tysons Corner","12:00",54.8,4,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"266","Tysons Corner","12:15",52.4,4,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"267","Tysons Corner","12:30",55.2,4,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"268","Tysons Corner","12:45",62.8,4,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"269","Tysons Corner","13:00",66,4,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"270","Tysons Corner","13:15",66.6,4,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"271","Tysons Corner","13:30",65.8,4,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"272","Tysons Corner","13:45",70.4,4,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"273","Tysons Corner","14:00",75.4,4,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"274","Tysons Corner","14:15",79.2,4,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"275","Tysons Corner","14:30",84.4,4,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"276","Tysons Corner","14:45",85,4,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"277","Tysons Corner","15:00",97.2,4,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"278","Tysons Corner","15:15",100.4,4,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"279","Tysons Corner","15:30",99.2,4,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"280","Tysons Corner","15:45",105.2,4,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"281","Tysons Corner","16:00",119.6,4,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"282","Tysons Corner","16:15",135.2,4,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"283","Tysons Corner","16:30",144.2,4,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"284","Tysons Corner","16:45",160.2,4,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"285","Tysons Corner","17:00",187.2,4,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"286","Tysons Corner","17:15",199.4,4,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
